"","HandID","Timestamp","TableName","GameType","Player","Bet"
"379","169205800749:  ",2017-04-18 05:48:11,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.02"
"380","169205800749:  ",2017-04-18 05:48:11,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.05"
"381","169205800749:  ",2017-04-18 05:48:11,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","0.04"
"382","169205808760:  ",2017-04-18 05:48:31,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.02"
"383","169205808760:  ",2017-04-18 05:48:31,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.05"
"384","169205808760:  ",2017-04-18 05:48:31,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.15"
"385","169205808760:  ",2017-04-18 05:48:31,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.45"
"386","169205808760:  ",2017-04-18 05:48:31,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","0.37"
"387","169205816824:  ",2017-04-18 05:48:51,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.02"
"388","169205816824:  ",2017-04-18 05:48:51,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","-0.05"
"389","169205816824:  ",2017-04-18 05:48:51,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.14"
"390","169205816824:  ",2017-04-18 05:48:51,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","0.12"
"391","169205818779:  ",2017-04-18 05:48:55,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaPnYtiu23","-0.02"
"392","169205818779:  ",2017-04-18 05:48:55,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Strelo4ekk","-0.05"
"393","169205818779:  ",2017-04-18 05:48:55,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.10"
"394","169205818779:  ",2017-04-18 05:48:55,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.10"
"395","169205818779:  ",2017-04-18 05:48:55,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.26"
"396","169205818779:  ",2017-04-18 05:48:55,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","0.26"
"397","169205824787:  ",2017-04-18 05:49:10,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","-0.02"
"398","169205824787:  ",2017-04-18 05:49:10,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.05"
"399","169205824787:  ",2017-04-18 05:49:10,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.05"
"400","169205824787:  ",2017-04-18 05:49:10,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","-0.03"
"401","169205824787:  ",2017-04-18 05:49:10,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.14"
"402","169205824787:  ",2017-04-18 05:49:10,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","0.14"
"403","169205832099:  ",2017-04-18 05:49:29,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Strelo4ekk","-0.02"
"404","169205832099:  ",2017-04-18 05:49:29,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.05"
"405","169205832099:  ",2017-04-18 05:49:29,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Pescador_D","-0.10"
"406","169205832099:  ",2017-04-18 05:49:29,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaPnYtiu23","-0.37"
"407","169205832099:  ",2017-04-18 05:49:29,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaPnYtiu23","0.27"
"408","169205841781:  ",2017-04-18 05:49:53,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.02"
"409","169205841781:  ",2017-04-18 05:49:53,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Stingg","-0.05"
"410","169205841781:  ",2017-04-18 05:49:53,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.10"
"411","169205841781:  ",2017-04-18 05:49:53,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","0.12"
"412","169205844036:  ",2017-04-18 05:49:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.02"
"413","169205844036:  ",2017-04-18 05:49:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.05"
"414","169205844036:  ",2017-04-18 05:49:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.15"
"415","169205844036:  ",2017-04-18 05:49:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","0.12"
"416","169205853064:  ",2017-04-18 05:50:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.02"
"417","169205853064:  ",2017-04-18 05:50:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.05"
"418","169205853064:  ",2017-04-18 05:50:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.12"
"419","169205853064:  ",2017-04-18 05:50:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","0.10"
"420","169205853663:  ",2017-04-18 05:50:23,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Stingg","-0.02"
"421","169205853663:  ",2017-04-18 05:50:23,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Cocucbka*Pro","-0.05"
"422","169205853663:  ",2017-04-18 05:50:23,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.10"
"423","169205853663:  ",2017-04-18 05:50:23,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.10"
"424","169205853663:  ",2017-04-18 05:50:23,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.26"
"425","169205853663:  ",2017-04-18 05:50:23,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","0.26"
"426","169205864035:  ",2017-04-18 05:50:48,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Cocucbka*Pro","-0.02"
"427","169205864035:  ",2017-04-18 05:50:48,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.05"
"428","169205864035:  ",2017-04-18 05:50:48,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.10"
"429","169205864035:  ",2017-04-18 05:50:48,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Strelo4ekk","-0.10"
"430","169205864035:  ",2017-04-18 05:50:48,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.10"
"431","169205864035:  ",2017-04-18 05:50:48,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.05"
"432","169205864035:  ",2017-04-18 05:50:48,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.40"
"433","169205864035:  ",2017-04-18 05:50:48,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","0.40"
"434","169205873888:  ",2017-04-18 05:51:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.02"
"435","169205873888:  ",2017-04-18 05:51:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.05"
"436","169205873888:  ",2017-04-18 05:51:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","-0.15"
"437","169205873888:  ",2017-04-18 05:51:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.50"
"438","169205873888:  ",2017-04-18 05:51:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","-0.35"
"439","169205873888:  ",2017-04-18 05:51:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.65"
"440","169205873888:  ",2017-04-18 05:51:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","1.01"
"441","169205889265:  ",2017-04-18 05:51:50,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.02"
"442","169205889265:  ",2017-04-18 05:51:50,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.05"
"443","169205889265:  ",2017-04-18 05:51:50,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.10"
"444","169205889265:  ",2017-04-18 05:51:50,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Stingg","-0.10"
"445","169205889265:  ",2017-04-18 05:51:50,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.05"
"446","169205889265:  ",2017-04-18 05:51:50,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.31"
"447","169205889265:  ",2017-04-18 05:51:50,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","0.31"
"448","169205897433:  ",2017-04-18 05:52:11,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.02"
"449","169205897433:  ",2017-04-18 05:52:11,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.05"
"450","169205897433:  ",2017-04-18 05:52:11,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.15"
"451","169205897433:  ",2017-04-18 05:52:11,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","0.12"
"452","169205904745:  ",2017-04-18 05:52:29,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.02"
"453","169205904745:  ",2017-04-18 05:52:29,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","-0.05"
"454","169205904745:  ",2017-04-18 05:52:29,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.15"
"455","169205904745:  ",2017-04-18 05:52:29,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.15"
"456","169205904745:  ",2017-04-18 05:52:29,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.20"
"457","169205904745:  ",2017-04-18 05:52:29,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.20"
"458","169205904745:  ",2017-04-18 05:52:29,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.30"
"459","169205904745:  ",2017-04-18 05:52:29,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.30"
"460","169205904745:  ",2017-04-18 05:52:29,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","1.31"
"461","169205907368:  ",2017-04-18 05:52:36,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.02"
"462","169205907368:  ",2017-04-18 05:52:36,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Pescador_D","-0.05"
"463","169205907368:  ",2017-04-18 05:52:36,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.05"
"464","169205907368:  ",2017-04-18 05:52:36,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Pescador_D","-0.15"
"465","169205907368:  ",2017-04-18 05:52:36,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.10"
"466","169205907368:  ",2017-04-18 05:52:36,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Pescador_D","-0.20"
"467","169205907368:  ",2017-04-18 05:52:36,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.40"
"468","169205907368:  ",2017-04-18 05:52:36,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Pescador_D","-0.20"
"469","169205907368:  ",2017-04-18 05:52:36,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-1.07"
"470","169205907368:  ",2017-04-18 05:52:36,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","1.07"
"471","169205926354:  ",2017-04-18 05:53:23,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Pescador_D","-0.02"
"472","169205926354:  ",2017-04-18 05:53:23,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Gissbon","-0.05"
"473","169205926354:  ",2017-04-18 05:53:23,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Stingg","-0.15"
"474","169205926354:  ",2017-04-18 05:53:23,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Stingg","0.12"
"475","169205931532:  ",2017-04-18 05:53:36,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","-0.02"
"476","169205931532:  ",2017-04-18 05:53:36,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.05"
"477","169205931532:  ",2017-04-18 05:53:36,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.05"
"478","169205931532:  ",2017-04-18 05:53:36,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.10"
"479","169205931532:  ",2017-04-18 05:53:36,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.10"
"480","169205931532:  ",2017-04-18 05:53:36,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.24"
"481","169205931532:  ",2017-04-18 05:53:36,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","0.77"
"482","169205935815:  ",2017-04-18 05:53:47,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Gissbon","-0.02"
"483","169205935815:  ",2017-04-18 05:53:47,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaPnYtiu23","-0.05"
"484","169205935815:  ",2017-04-18 05:53:47,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Strelo4ekk","-0.20"
"485","169205935815:  ",2017-04-18 05:53:47,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.20"
"486","169205935815:  ",2017-04-18 05:53:47,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.20"
"487","169205935815:  ",2017-04-18 05:53:47,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.32"
"488","169205935815:  ",2017-04-18 05:53:47,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","0.64"
"489","169205955314:  ",2017-04-18 05:54:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.02"
"490","169205955314:  ",2017-04-18 05:54:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.05"
"491","169205955314:  ",2017-04-18 05:54:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.15"
"492","169205955314:  ",2017-04-18 05:54:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","0.12"
"493","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaPnYtiu23","-0.02"
"494","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Strelo4ekk","-0.05"
"495","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.05"
"496","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Pescador_D","-0.10"
"497","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Gissbon","-0.10"
"498","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaPnYtiu23","-0.08"
"499","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.05"
"500","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.05"
"501","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Pescador_D","-0.05"
"502","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Gissbon","-0.05"
"503","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Pescador_D","-0.25"
"504","169205961580:  ",2017-04-18 05:54:51,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Pescador_D","0.58"
"505","169205966237:  ",2017-04-18 05:55:02,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.02"
"506","169205966237:  ",2017-04-18 05:55:02,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.05"
"507","169205966237:  ",2017-04-18 05:55:02,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","-0.15"
"508","169205966237:  ",2017-04-18 05:55:02,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","0.12"
"509","169205972416:  ",2017-04-18 05:55:18,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.02"
"510","169205972416:  ",2017-04-18 05:55:18,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.05"
"511","169205972416:  ",2017-04-18 05:55:18,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.20"
"512","169205972416:  ",2017-04-18 05:55:18,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","0.12"
"513","169205981163:  ",2017-04-18 05:55:43,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.02"
"514","169205981163:  ",2017-04-18 05:55:43,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.05"
"515","169205981163:  ",2017-04-18 05:55:43,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.11"
"516","169205981163:  ",2017-04-18 05:55:43,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","0.24"
"517","169205990814:  ",2017-04-18 05:56:09,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.02"
"518","169205990814:  ",2017-04-18 05:56:09,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","-0.05"
"519","169205990814:  ",2017-04-18 05:56:09,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.03"
"520","169205990814:  ",2017-04-18 05:56:09,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.10"
"521","169205990814:  ",2017-04-18 05:56:09,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","0.10"
"522","169205993497:  ",2017-04-18 05:56:17,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Strelo4ekk","-0.02"
"523","169205993497:  ",2017-04-18 05:56:17,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.05"
"524","169205993497:  ",2017-04-18 05:56:17,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Stingg","-0.15"
"525","169205993497:  ",2017-04-18 05:56:17,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.15"
"526","169205993497:  ",2017-04-18 05:56:17,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Strelo4ekk","-0.13"
"527","169205993497:  ",2017-04-18 05:56:17,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Strelo4ekk","-0.32"
"528","169205993497:  ",2017-04-18 05:56:17,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Strelo4ekk","0.48"
"529","169206001806:  ",2017-04-18 05:56:39,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","69sirov69","-0.02"
"530","169206001806:  ",2017-04-18 05:56:39,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.05"
"531","169206001806:  ",2017-04-18 05:56:39,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.05"
"532","169206001806:  ",2017-04-18 05:56:39,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","-0.12"
"533","169206001806:  ",2017-04-18 05:56:39,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","the_wickstar","0.12"
"534","169206008453:  ",2017-04-18 05:56:58,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Yeiko8mm","-0.02"
"535","169206008453:  ",2017-04-18 05:56:58,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Stingg","-0.05"
"536","169206008453:  ",2017-04-18 05:56:58,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.17"
"537","169206008453:  ",2017-04-18 05:56:58,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","0.12"
"538","169206015621:  ",2017-04-18 05:57:18,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.02"
"539","169206015621:  ",2017-04-18 05:57:18,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.05"
"540","169206015621:  ",2017-04-18 05:57:18,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.10"
"541","169206015621:  ",2017-04-18 05:57:18,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.05"
"542","169206015621:  ",2017-04-18 05:57:18,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.14"
"543","169206015621:  ",2017-04-18 05:57:18,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","0.19"
"544","169206023382:  ",2017-04-18 05:57:39,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Stingg","-0.02"
"545","169206023382:  ",2017-04-18 05:57:39,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Cocucbka*Pro","-0.05"
"546","169206023382:  ",2017-04-18 05:57:39,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","-0.10"
"547","169206023382:  ",2017-04-18 05:57:39,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","MarkClyde","0.12"
"548","169206036429:  ",2017-04-18 05:58:15,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Milva83","-0.02"
"549","169206036429:  ",2017-04-18 05:58:15,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.05"
"550","169206036429:  ",2017-04-18 05:58:15,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","-0.10"
"551","169206036429:  ",2017-04-18 05:58:15,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","rounder_rf","0.12"
"552","169206045250:  ",2017-04-18 05:58:39,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.02"
"553","169206045250:  ",2017-04-18 05:58:39,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.05"
"554","169206045250:  ",2017-04-18 05:58:39,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","RaptNurs","-0.15"
"555","169206045250:  ",2017-04-18 05:58:39,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","-0.45"
"556","169206045250:  ",2017-04-18 05:58:39,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4ert966","0.30"
