"","HandID","Timestamp","TableName","GameType","HoleCard1","HoleCard2","LegType","Player","Action","Bet"
"1","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","2d","8c","BLIND","sunnytrader","posted","0.01"
"2","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","2d","8c","BLIND","Kn=EEght--N=EEco","posted","0.02"
"3","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","2d","8c","BLIND","R.Sergei.rus","posted","0.02"
"4","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","2d","8c","HOLE","tot12369","calls","0.02"
"5","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","2d","8c","HOLE","R.Sergei.rus","raises","0.10"
"6","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","2d","8c","HOLE","R.Sergei.rus","collected","0.07"
"7","169202431085:  ",2017-04-18 02:58:53,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","2d","8c","HOLE","R.Sergei.rus","Uncalled bet","0.08"
"8","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Kh","Kc","BLIND","Kn=EEght--N=EEco","posted","0.01"
"9","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Kh","Kc","BLIND","ThankYou417","posted","0.02"
"10","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Kh","Kc","HOLE","the_wickstar","raises","0.10"
"11","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Kh","Kc","HOLE","Sineie","calls","0.10"
"12","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Kh","Kc","FLOP","the_wickstar","bets","0.22"
"13","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Kh","Kc","FLOP","the_wickstar","collected","0.22"
"14","169202441319:  ",2017-04-18 02:59:33,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Kh","Kc","FLOP","the_wickstar","Uncalled bet","0.22"
"15","169202454111:  ",2017-04-18 03:00:27,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","7h","3h","BLIND","ThankYou417","posted","0.01"
"16","169202454111:  ",2017-04-18 03:00:27,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","7h","3h","BLIND","tot12369","posted","0.02"
"17","169202454111:  ",2017-04-18 03:00:27,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","7h","3h","HOLE","ThankYou417","raises","0.07"
"18","169202454111:  ",2017-04-18 03:00:27,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","7h","3h","HOLE","ThankYou417","collected","0.04"
"19","169202454111:  ",2017-04-18 03:00:27,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","7h","3h","HOLE","ThankYou417","Uncalled bet","0.05"
"20","169202462725:  ",2017-04-18 03:00:59,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Jd","Ac","BLIND","tot12369","posted","0.01"
"21","169202462725:  ",2017-04-18 03:00:59,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Jd","Ac","BLIND","GYCO 75","posted","0.02"
"22","169202462725:  ",2017-04-18 03:00:59,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Jd","Ac","HOLE","the_wickstar","calls","0.02"
"23","169202462725:  ",2017-04-18 03:00:59,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Jd","Ac","FLOP","the_wickstar","bets","0.10"
"24","169202462725:  ",2017-04-18 03:00:59,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Jd","Ac","FLOP","the_wickstar","collected","0.05"
"25","169202462725:  ",2017-04-18 03:00:59,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","Jd","Ac","FLOP","the_wickstar","Uncalled bet","0.10"
"26","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","3d","Kc","BLIND","GYCO 75","posted","0.01"
"27","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","3d","Kc","BLIND","the_wickstar","posted","0.02"
"28","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","3d","Kc","HOLE","R.Sergei.rus","calls","0.02"
"29","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","3d","Kc","HOLE","GYCO 75","calls","0.01"
"30","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","3d","Kc","FLOP","R.Sergei.rus","bets","0.03"
"31","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","3d","Kc","FLOP","GYCO 75","calls","0.03"
"32","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","3d","Kc","FLOP","the_wickstar","calls","0.03"
"33","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","3d","Kc","TURN","R.Sergei.rus","bets","0.09"
"34","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","3d","Kc","TURN","GYCO 75","calls","0.09"
"35","169202475482:  ",2017-04-18 03:01:45,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","3d","Kc","SHOW DOWN","GYCO 75","collected","0.32"
"36","169202500246:  ",2017-04-18 03:03:14,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","5h","Qh","BLIND","the_wickstar","posted","0.01"
"37","169202500246:  ",2017-04-18 03:03:14,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","5h","Qh","BLIND","R.Sergei.rus","posted","0.02"
"38","169202500246:  ",2017-04-18 03:03:14,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","5h","Qh","HOLE","R.Sergei.rus","collected","0.02"
"39","169202500246:  ",2017-04-18 03:03:14,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","5h","Qh","HOLE","R.Sergei.rus","Uncalled bet","0.01"
"40","169202507365:  ",2017-04-18 03:03:39,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","9c","6d","BLIND","R.Sergei.rus","posted","0.01"
"41","169202507365:  ",2017-04-18 03:03:39,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","9c","6d","BLIND","sunnytrader","posted","0.02"
"42","169202507365:  ",2017-04-18 03:03:39,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","9c","6d","HOLE","R.Sergei.rus","raises","0.06"
"43","169202507365:  ",2017-04-18 03:03:39,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","9c","6d","HOLE","R.Sergei.rus","collected","0.04"
"44","169202507365:  ",2017-04-18 03:03:39,"'Smuts","Hold'em No Limit ($0.01/$0.02 USD) - 2017/0=","9c","6d","HOLE","R.Sergei.rus","Uncalled bet","0.04"
"45","169205560435:  ",2017-04-18 05:38:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5h","8s","BLIND","4ert966","posted","0.02"
"46","169205560435:  ",2017-04-18 05:38:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5h","8s","BLIND","the_wickstar","posted","0.05"
"47","169205560435:  ",2017-04-18 05:38:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5h","8s","HOLE","Milva83","raises","0.15"
"48","169205560435:  ",2017-04-18 05:38:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5h","8s","HOLE","RaptNurs","calls","0.15"
"49","169205560435:  ",2017-04-18 05:38:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5h","8s","HOLE","the_wickstar","calls","0.10"
"50","169205560435:  ",2017-04-18 05:38:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5h","8s","TURN","the_wickstar","bets","0.45"
"51","169205560435:  ",2017-04-18 05:38:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5h","8s","TURN","RaptNurs","collected","1.31"
"52","169205560435:  ",2017-04-18 05:38:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5h","8s","TURN","RaptNurs","Uncalled bet","4.40"
"53","169205560435:  ",2017-04-18 05:38:13,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5h","8s","TURN","RaptNurs","all-in","4.85"
"54","169205579221:  ",2017-04-18 05:39:00,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","7h","Qh","BLIND","69sirov69","posted","0.02"
"55","169205579221:  ",2017-04-18 05:39:00,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","7h","Qh","BLIND","Milva83","posted","0.05"
"56","169205579221:  ",2017-04-18 05:39:00,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","7h","Qh","HOLE","the_wickstar","calls","0.05"
"57","169205579221:  ",2017-04-18 05:39:00,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","7h","Qh","HOLE","Milva83","raises","0.35"
"58","169205579221:  ",2017-04-18 05:39:00,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","7h","Qh","HOLE","the_wickstar","calls","0.30"
"59","169205579221:  ",2017-04-18 05:39:00,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","7h","Qh","TURN","the_wickstar","collected","0.69"
"60","169205579221:  ",2017-04-18 05:39:00,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","7h","Qh","TURN","the_wickstar","Uncalled bet","1.05"
"61","169205579221:  ",2017-04-18 05:39:00,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","7h","Qh","TURN","the_wickstar","all-in","1.05"
"62","169205600369:  ",2017-04-18 05:39:53,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","8s","BLIND","Milva83","posted","0.02"
"63","169205600369:  ",2017-04-18 05:39:53,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","8s","BLIND","RaptNurs","posted","0.05"
"64","169205600369:  ",2017-04-18 05:39:53,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","8s","HOLE","the_wickstar","calls","0.05"
"65","169205600369:  ",2017-04-18 05:39:53,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","8s","HOLE","69sirov69","calls","0.05"
"66","169205600369:  ",2017-04-18 05:39:53,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","8s","TURN","RaptNurs","bets","0.12"
"67","169205600369:  ",2017-04-18 05:39:53,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","8s","TURN","RaptNurs","collected","0.16"
"68","169205600369:  ",2017-04-18 05:39:53,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","8s","TURN","RaptNurs","Uncalled bet","0.12"
"69","169205615781:  ",2017-04-18 05:40:32,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","Qc","BLIND","RaptNurs","posted","0.02"
"70","169205615781:  ",2017-04-18 05:40:32,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","Qc","BLIND","the_wickstar","posted","0.05"
"71","169205615781:  ",2017-04-18 05:40:32,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","Qc","HOLE","69sirov69","raises","0.15"
"72","169205615781:  ",2017-04-18 05:40:32,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","Qc","HOLE","the_wickstar","calls","0.10"
"73","169205615781:  ",2017-04-18 05:40:32,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","Qc","TURN","the_wickstar","bets","0.17"
"74","169205615781:  ",2017-04-18 05:40:32,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","Qc","TURN","the_wickstar","collected","0.31"
"75","169205615781:  ",2017-04-18 05:40:32,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ts","Qc","TURN","the_wickstar","Uncalled bet","0.17"
"76","169205629324:  ",2017-04-18 05:41:06,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","As","3d","BLIND","the_wickstar","posted","0.02"
"77","169205629324:  ",2017-04-18 05:41:06,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","As","3d","BLIND","69sirov69","posted","0.05"
"78","169205629324:  ",2017-04-18 05:41:06,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","As","3d","HOLE","69sirov69","collected","0.04"
"79","169205629324:  ",2017-04-18 05:41:06,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","As","3d","HOLE","69sirov69","Uncalled bet","0.03"
"80","169205635567:  ",2017-04-18 05:41:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5c","Td","BLIND","69sirov69","posted","0.02"
"81","169205635567:  ",2017-04-18 05:41:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5c","Td","BLIND","Sineie","posted","0.05"
"82","169205635567:  ",2017-04-18 05:41:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5c","Td","HOLE","the_wickstar","raises","0.10"
"83","169205635567:  ",2017-04-18 05:41:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5c","Td","HOLE","69sirov69","calls","0.08"
"84","169205635567:  ",2017-04-18 05:41:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5c","Td","FLOP","the_wickstar","bets","0.24"
"85","169205635567:  ",2017-04-18 05:41:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5c","Td","FLOP","the_wickstar","collected","0.24"
"86","169205635567:  ",2017-04-18 05:41:21,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","5c","Td","FLOP","the_wickstar","Uncalled bet","0.24"
"87","169205650646:  ",2017-04-18 05:41:59,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","2s","BLIND","Cocucbka*Pro","posted","0.02"
"88","169205650646:  ",2017-04-18 05:41:59,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","2s","BLIND","the_wickstar","posted","0.05"
"89","169205650646:  ",2017-04-18 05:41:59,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","2s","HOLE","Cocucbka*Pro","raises","0.12"
"90","169205650646:  ",2017-04-18 05:41:59,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","2s","HOLE","Cocucbka*Pro","collected","0.10"
"91","169205650646:  ",2017-04-18 05:41:59,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","2s","HOLE","Cocucbka*Pro","Uncalled bet","0.07"
"92","169205652411:  ",2017-04-18 05:42:03,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Qc","4h","BLIND","Sineie","posted","0.02"
"93","169205652411:  ",2017-04-18 05:42:03,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Qc","4h","BLIND","Milva83","posted","0.05"
"94","169205652411:  ",2017-04-18 05:42:03,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Qc","4h","HOLE","the_wickstar","calls","0.05"
"95","169205652411:  ",2017-04-18 05:42:03,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Qc","4h","FLOP","the_wickstar","bets","0.06"
"96","169205652411:  ",2017-04-18 05:42:03,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Qc","4h","FLOP","the_wickstar","collected","0.12"
"97","169205652411:  ",2017-04-18 05:42:03,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Qc","4h","FLOP","the_wickstar","Uncalled bet","0.06"
"98","169205662985:  ",2017-04-18 05:42:30,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8h","5c","BLIND","Milva83","posted","0.02"
"99","169205662985:  ",2017-04-18 05:42:30,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8h","5c","BLIND","RaptNurs","posted","0.05"
"100","169205662985:  ",2017-04-18 05:42:30,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8h","5c","HOLE","Sineie","raises","0.10"
"101","169205662985:  ",2017-04-18 05:42:30,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8h","5c","HOLE","Milva83","raises","0.40"
"102","169205662985:  ",2017-04-18 05:42:30,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8h","5c","HOLE","Milva83","collected","0.25"
"103","169205662985:  ",2017-04-18 05:42:30,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8h","5c","HOLE","Milva83","Uncalled bet","0.30"
"104","169205663265:  ",2017-04-18 05:42:30,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Tc","Ts","BLIND","the_wickstar","posted","0.02"
"105","169205663265:  ",2017-04-18 05:42:30,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Tc","Ts","BLIND","MarkClyde","posted","0.05"
"106","169205663265:  ",2017-04-18 05:42:30,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Tc","Ts","HOLE","Yeiko8mm","raises","0.10"
"107","169205663265:  ",2017-04-18 05:42:30,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Tc","Ts","HOLE","Cocucbka*Pro","calls","0.10"
"108","169205663265:  ",2017-04-18 05:42:30,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Tc","Ts","HOLE","the_wickstar","raises","0.70"
"109","169205663265:  ",2017-04-18 05:42:30,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Tc","Ts","HOLE","the_wickstar","collected","0.35"
"110","169205663265:  ",2017-04-18 05:42:30,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Tc","Ts","HOLE","the_wickstar","Uncalled bet","0.60"
"111","169205670656:  ",2017-04-18 05:42:49,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","Qd","BLIND","RaptNurs","posted","0.02"
"112","169205670656:  ",2017-04-18 05:42:49,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","Qd","BLIND","the_wickstar","posted","0.05"
"113","169205670656:  ",2017-04-18 05:42:49,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","Qd","HOLE","Milva83","raises","0.12"
"114","169205670656:  ",2017-04-18 05:42:49,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","Qd","HOLE","the_wickstar","calls","0.07"
"115","169205670656:  ",2017-04-18 05:42:49,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","Qd","FLOP","the_wickstar","bets","0.25"
"116","169205670656:  ",2017-04-18 05:42:49,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","Qd","FLOP","Milva83","raises","0.80"
"117","169205670656:  ",2017-04-18 05:42:49,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","Qd","FLOP","Milva83","calls","1.12"
"118","169205670656:  ",2017-04-18 05:42:49,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","Qd","FLOP","the_wickstar","all-in","1.92"
"119","169205670656:  ",2017-04-18 05:42:49,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","Qd","SHOW DOWN","the_wickstar","collected","1.97"
"120","169205670656:  ",2017-04-18 05:42:49,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","Qd","SHOW DOWN","Milva83","collected","1.96"
"121","169205678929:  ",2017-04-18 05:43:09,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","9c","5c","BLIND","MarkClyde","posted","0.02"
"122","169205678929:  ",2017-04-18 05:43:09,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","9c","5c","BLIND","Gissbon","posted","0.05"
"123","169205678929:  ",2017-04-18 05:43:09,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","9c","5c","HOLE","Cocucbka*Pro","raises","0.12"
"124","169205678929:  ",2017-04-18 05:43:09,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","9c","5c","HOLE","Cocucbka*Pro","collected","0.12"
"125","169205678929:  ",2017-04-18 05:43:09,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","9c","5c","HOLE","Cocucbka*Pro","Uncalled bet","0.07"
"126","169205689085:  ",2017-04-18 05:43:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8d","4h","BLIND","the_wickstar","posted","0.02"
"127","169205689085:  ",2017-04-18 05:43:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8d","4h","BLIND","69sirov69","posted","0.05"
"128","169205689085:  ",2017-04-18 05:43:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8d","4h","HOLE","RaptNurs","raises","0.11"
"129","169205689085:  ",2017-04-18 05:43:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8d","4h","HOLE","69sirov69","calls","0.06"
"130","169205689085:  ",2017-04-18 05:43:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8d","4h","FLOP","RaptNurs","bets","0.18"
"131","169205689085:  ",2017-04-18 05:43:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8d","4h","FLOP","RaptNurs","collected","0.23"
"132","169205689085:  ",2017-04-18 05:43:35,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","8d","4h","FLOP","RaptNurs","Uncalled bet","0.18"
"133","169205697558:  ",2017-04-18 05:43:56,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","5c","BLIND","Gissbon","posted","0.02"
"134","169205697558:  ",2017-04-18 05:43:56,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","5c","BLIND","RaPnYtiu23","posted","0.05"
"135","169205697558:  ",2017-04-18 05:43:56,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","5c","HOLE","Yeiko8mm","raises","0.10"
"136","169205697558:  ",2017-04-18 05:43:56,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","5c","HOLE","Yeiko8mm","collected","0.12"
"137","169205697558:  ",2017-04-18 05:43:56,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Kc","5c","HOLE","Yeiko8mm","Uncalled bet","0.05"
"138","169205698804:  ",2017-04-18 05:43:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","2d","8d","BLIND","69sirov69","posted","0.02"
"139","169205698804:  ",2017-04-18 05:43:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","2d","8d","BLIND","Milva83","posted","0.05"
"140","169205698804:  ",2017-04-18 05:43:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","2d","8d","BLIND","4ert966","posted","0.07"
"141","169205698804:  ",2017-04-18 05:43:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","2d","8d","HOLE","the_wickstar","calls","0.05"
"142","169205698804:  ",2017-04-18 05:43:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","2d","8d","HOLE","69sirov69","raises","0.27"
"143","169205698804:  ",2017-04-18 05:43:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","2d","8d","HOLE","69sirov69","collected","0.22"
"144","169205698804:  ",2017-04-18 05:43:59,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","2d","8d","HOLE","69sirov69","Uncalled bet","0.22"
"145","169205707661:  ",2017-04-18 05:44:21,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","4d","BLIND","RaPnYtiu23","posted","0.02"
"146","169205707661:  ",2017-04-18 05:44:21,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","4d","BLIND","Strelo4ekk","posted","0.05"
"147","169205707661:  ",2017-04-18 05:44:21,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","4d","HOLE","the_wickstar","raises","0.10"
"148","169205707661:  ",2017-04-18 05:44:21,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","4d","HOLE","RaPnYtiu23","calls","0.08"
"149","169205707661:  ",2017-04-18 05:44:21,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","4d","FLOP","the_wickstar","bets","0.24"
"150","169205707661:  ",2017-04-18 05:44:21,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","4d","FLOP","RaPnYtiu23","calls","0.24"
"151","169205707661:  ",2017-04-18 05:44:21,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","4d","RIVER","the_wickstar","bets","0.70"
"152","169205707661:  ",2017-04-18 05:44:21,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","4d","RIVER","the_wickstar","collected","0.70"
"153","169205707661:  ",2017-04-18 05:44:21,"'Adelaide","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","4h","4d","RIVER","the_wickstar","Uncalled bet","0.70"
"154","169205708919:  ",2017-04-18 05:44:24,"'Mathesis","Hold'em No Limit ($0.02/$0.05 USD) - 2017/0=","Ah","4s","BLIND","Milva83","posted","0.02"
